FEN,Moves,Moves_UCI,%win_LST_best_move,%win_Stockfish_best_move,CP_LST_best_move,CP_Stockfish_best_move,move_LST,correct_LST,%win_LST_move_LST,%win_Stockfish_move_LST,CP_LST_move_LST,CP_Stockfish_move_LST,move_Stockfish,correct_Stockfish,%win_LST_move_Stockfish,%win_Stockfish_move_Stockfish,CP_LST_move_Stockfish,CP_Stockfish_move_Stockfish
r3k2r/pbp2ppp/1pn1pn2/7q/1b1P4/2NQ1NP1/PP1BPPBP/R3K2R b KQkq - 0 1,0-0-0,e8c8,0.5200676976306777,0.5998952814867482,21,110,e8c8,True,0.5200676976306777,0.5998952814867482,21,110,e8c8,True,0.5200676976306777,0.5998952814867482,21,110
r2br1k1/1pq2pp1/p4n1p/2n1pP2/7B/2N2BQ1/PPP3PP/2KRR3 w - - 0 1,Rxd8,d1d8,0.5966519339507446,0.6355251419984301,106,151,h4f6,False,0.6233529985254213,0.5936932221056321,136,103,d1d8,True,0.5966519339507446,0.6355251419984301,106,151
1k1r1b1r/ppq2pp1/4pn1p/2p4P/Q2P4/5N2/PPPB1PP1/1K1R3R b - - 0 1,c4,c5c4,0.47251665133479637,0.5239152574834706,-29,26,c5c4,True,0.47251665133479637,0.5239152574834706,-29,26,c5c4,True,0.47251665133479637,0.5239152574834706,-29,26
2b2rk1/2q2ppp/p2bp3/1r1n4/Np1B1Pn1/1N4P1/PPPQ2BP/1K1R3R w - - 0 1,c4,c2c4,0.5705104670801864,0.6252304785769166,77,139,c2c4,True,0.5705104670801864,0.6252304785769166,77,139,c2c3,False,0.5267253071116257,0.6338176636011208,29,149
1rbq1rk1/1p4b1/p2p2pp/2pP1n2/2P1RB1P/5NP1/PP4B1/4QRK1 w - c6 0 1,g4,g3g4,0.6724429501317827,0.7045315144213936,195,236,g3g4,True,0.6724429501317827,0.7045315144213936,195,236,g3g4,True,0.6724429501317827,0.7045315144213936,195,236
1r3k2/q4pb1/p1rpb2p/2pN2p1/1PB5/P2QP1P1/5PP1/2RR2K1 w - - 0 1,a4,a3a4,0.49097934362614315,0.6397788635128212,-9,156,g1h2,False,0.6006169292435284,0.5803043837193158,110,88,a3a4,True,0.49097934362614315,0.6397788635128212,-9,156
r1bqr3/pp3pk1/3p1np1/2pPn3/4P1P1/2N2P1p/PP1QB2P/R3KN1R b KQ - 0 1,b5,b7b5,0.45868445496705584,0.467826316589383,-44,-35,b7b5,True,0.45868445496705584,0.467826316589383,-44,-35,b7b5,True,0.45868445496705584,0.467826316589383,-44,-35
2rr1b2/1pp2k1p/p3nppn/4p3/1PP1P3/2B2NPP/P4PB1/R2R2K1 b - - 0 1,c5,c7c5,0.5149061355619745,0.522078114090291,16,24,c7c5,True,0.5149061355619745,0.522078114090291,16,24,c7c5,True,0.5149061355619745,0.522078114090291,16,24
r4rk1/1pqn1pbp/1npp2p1/p2Pp3/P3PP2/2N1BB2/1PP1Q1PP/R2R3K w - - 0 1,f5,f4f5,0.6174730330539873,0.6148212729952696,130,127,f4f5,True,0.6174730330539873,0.6148212729952696,130,127,f4f5,True,0.6174730330539873,0.6148212729952696,130,127
8/3r1pk1/r1q1pbp1/2p4p/2N5/P3P2P/2Q2PP1/1RR3K1 w - - 0 1,a4,a3a4,0.5055683738060367,0.5640820298184349,6,70,c2b3,False,0.5082289690775116,0.522078114090291,8,24,a3a4,True,0.5055683738060367,0.5640820298184349,6,70
3q1rk1/3R2pp/1r2pp2/2b5/Q3PP2/5N2/5P1P/4R1K1 b - - 0 1,Qb8,d8b8,0.5335821275757286,0.5550076484124536,36,60,d8e8,False,0.5540656008752071,0.5239152574834706,58,26,d8b8,True,0.5335821275757286,0.5550076484124536,36,60
rn1rn1k1/pb2bp2/3pp2p/2p3p1/2P1P3/1PN1BNP1/1P1R1PBP/3R2K1 b - - 0 1,Nc6,b8c6,0.49972368584525295,0.5,0,0,b8c6,True,0.49972368584525295,0.5,0,0,b8c6,True,0.49972368584525295,0.5,0,0
r3r1k1/1p1b1ppp/pq1p4/2pPnP1n/P6B/2N4P/1PB2QP1/R4RK1 w - - 0 1,Ne4,c3e4,0.6703735486147564,0.6952513126315362,192,224,c3e4,True,0.6703735486147564,0.6952513126315362,192,224,c3e4,True,0.6703735486147564,0.6952513126315362,192,224
6k1/3r4/1pbq2Pp/p2n1Q2/P1B5/2P3P1/1P4P1/3R2K1 w - - 0 1,Re1,d1e1,0.3907364499804449,0.70145635827134,-120,232,c4d5,False,0.5512886749854928,0.4277873846879599,55,-79,d1e1,True,0.3907364499804449,0.70145635827134,-120,232
2r2rk1/1b2bppp/1q6/p3p3/Pp2P3/1N1P2PP/1P3PB1/1QRR2K1 b - - 0 1,Bc6,b7c6,0.5597963962231138,0.5794073444653803,65,87,b7c6,True,0.5597963962231138,0.5794073444653803,65,87,b7c6,True,0.5597963962231138,0.5794073444653803,65,87
1q4k1/3n1pp1/2br3p/1p2p3/1P2P3/3BQP1P/4N1PK/R7 w - - 0 1,Ra5,a1a5,0.5318235309708806,0.5604570759825421,34,66,a1a6,False,0.5401997140034465,0.5349228039541688,43,38,a1a5,True,0.5318235309708806,0.5604570759825421,34,66
5rk1/ppp2qp1/4p3/3p4/3P4/PP4Pp/1P2QPnP/3N1R1K b - - 0 1,e5,e6e5,0.5211333800459539,0.6540749558280547,22,173,c7c5,False,0.5498770008326532,0.589244688568345,54,98,e6e5,True,0.5211333800459539,0.6540749558280547,22,173
4rrk1/3bq2p/3n4/1pBPbp2/1Pp5/2N4P/2BQ2P1/4RRK1 w - - 0 1,Rxe5,e1e5,0.6135461801376434,0.765297821079766,125,321,e1e5,True,0.6135461801376434,0.765297821079766,125,321,e1e5,True,0.6135461801376434,0.765297821079766,125,321
2r3rk/5p1p/p3pPp1/1b2P1QP/1p4P1/1P2p3/P1P2qB1/1KR3R1 w - - 0 1,Be4,g2e4,0.6932805993034845,0.7173929335708207,221,253,g2e4,True,0.6932805993034845,0.7173929335708207,221,253,g2e4,True,0.6932805993034845,0.7173929335708207,221,253
2r1k2r/1b2qpp1/p2p4/1p2pP2/3NP1pP/8/PPPQ2P1/1K1RR3 w k - 0 1,f6,f5f6,0.6307836844543933,0.6156928792462818,145,128,f5f6,True,0.6307836844543933,0.6156928792462818,145,128,f5f6,True,0.6307836844543933,0.6156928792462818,145,128
1r1qr1k1/1p3ppp/p1np2b1/2pN4/2P2P2/1P1PPB1P/PQ5K/R5R1 w - - 0 1,Be4,f3e4,0.6773003322351838,0.7518131775349546,201,301,f3e4,True,0.6773003322351838,0.7518131775349546,201,301,f4f5,False,0.6508125633276955,0.7961445499054107,169,370
3rr1k1/pb4pp/1p2p3/4qp1Q/2P5/1P5P/P1B2PP1/3R1R1K w - - 0 1,Rd7,d1d7,0.6030101890561648,0.597241050790976,113,107,d1d7,True,0.6030101890561648,0.597241050790976,113,107,d1d7,True,0.6030101890561648,0.597241050790976,113,107
r5k1/4nppp/2qp1b2/1p2p3/4P3/2PQBN2/1P3PPP/3R2K1 w - - 0 1,Ne1,f3e1,0.564374817192276,0.6051860475782356,70,116,f3e1,True,0.564374817192276,0.6051860475782356,70,116,f3e1,True,0.564374817192276,0.6051860475782356,70,116
