FEN,Moves,Moves_UCI,%win_LST_best_move,%win_Stockfish_best_move,CP_LST_best_move,CP_Stockfish_best_move,move_LST,correct_LST,%win_LST_move_LST,%win_Stockfish_move_LST,CP_LST_move_LST,CP_Stockfish_move_LST,move_Stockfish,correct_Stockfish,%win_LST_move_Stockfish,%win_Stockfish_move_Stockfish,CP_LST_move_Stockfish,CP_Stockfish_move_Stockfish
r2br1k1/1pq2pp1/p4n1p/2n1pP2/7B/2N2BQ1/PPP3PP/2KRR3 w - - 0 1,Rxd8,d1d8,0.5696097399709319,0.6615341844106734,76,182,c1b1,False,0.5943446495995478,0.585675286773559,103,94,d1d8,True,0.5696097399709319,0.6615341844106734,76,182
1k1r1b1r/ppq2pp1/4pn1p/2p4P/Q2P4/5N2/PPPB1PP1/1K1R3R b - - 0 1,c4,c5c4,0.4582460026504058,0.5174827500461167,-45,19,f6d5,False,0.46475359615140743,0.48067870579756605,-38,-21,c5c4,True,0.4582460026504058,0.5174827500461167,-45,19
2b2rk1/2q2ppp/p2bp3/1r1n4/Np1B1Pn1/1N4P1/PPPQ2BP/1K1R3R w - - 0 1,c4,c2c4,0.543789286623837,0.6689139863954203,47,191,g2f3,False,0.5662139601545659,0.5468090461073719,72,51,c2c4,True,0.543789286623837,0.6689139863954203,47,191
1rbq1rk1/1p4b1/p2p2pp/2pP1n2/2P1RB1P/5NP1/PP4B1/4QRK1 w - c6 0 1,g4,g3g4,0.6590892819942937,0.7299091321665175,179,270,g3g4,True,0.6590892819942937,0.7299091321665175,179,270,g3g4,True,0.6590892819942937,0.7299091321665175,179,270
1r3k2/q4pb1/p1rpb2p/2pN2p1/1PB5/P2QP1P1/5PP1/2RR2K1 w - - 0 1,a4,a3a4,0.48305504103277874,0.5595498132599205,-18,65,g1h2,False,0.6055582780012561,0.5910258971916128,116,100,c4a2,False,0.5886505798401311,0.5998952814867482,97,110
r1bqr3/pp3pk1/3p1np1/2pPn3/4P1P1/2N2P1p/PP1QB2P/R3KN1R b KQ - 0 1,b5,b7b5,0.4529841251785075,0.48067870579756605,-51,-21,b7b5,True,0.4529841251785075,0.48067870579756605,-51,-21,b7b5,True,0.4529841251785075,0.48067870579756605,-51,-21
2rr1b2/1pp2k1p/p3nppn/4p3/1PP1P3/2B2NPP/P4PB1/R2R2K1 b - - 0 1,c5,c7c5,0.5122506933611967,0.5147240615881282,13,16,c7c5,True,0.5122506933611967,0.5147240615881282,13,16,c7c5,True,0.5122506933611967,0.5147240615881282,13,16
r4rk1/1pqn1pbp/1npp2p1/p2Pp3/P3PP2/2N1BB2/1PP1Q1PP/R2R3K w - - 0 1,f5,f4f5,0.6173216917735909,0.6051860475782356,129,116,f4f5,True,0.6173216917735909,0.6051860475782356,129,116,f4f5,True,0.6173216917735909,0.6051860475782356,129,116
8/3r1pk1/r1q1pbp1/2p4p/2N5/P3P2P/2Q2PP1/1RR3K1 w - - 0 1,a4,a3a4,0.5300998749667398,0.511044443209752,32,12,a3a4,True,0.5300998749667398,0.511044443209752,32,12,c1e1,False,0.5022632658455802,0.5184020844121936,2,20
3q1rk1/3R2pp/1r2pp2/2b5/Q3PP2/5N2/5P1P/4R1K1 b - - 0 1,Qb8,d8b8,0.527565490005814,0.5559168418448287,29,61,d8e8,False,0.5507466475927343,0.5413288883579234,55,45,d8b8,True,0.527565490005814,0.5559168418448287,29,61
rn1rn1k1/pb2bp2/3pp2p/2p3p1/2P1P3/1PN1BNP1/1P1R1PBP/3R2K1 b - - 0 1,Nc6,b8c6,0.5023864383465915,0.4917160780856239,2,-9,b8c6,True,0.5023864383465915,0.4917160780856239,2,-9,b8c6,True,0.5023864383465915,0.4917160780856239,2,-9
r3r1k1/1p1b1ppp/pq1p4/2pPnP1n/P6B/2N4P/1PB2QP1/R4RK1 w - - 0 1,Ne4,c3e4,0.6749183226382315,0.6999119059295844,198,230,c3e4,True,0.6749183226382315,0.6999119059295844,198,230,c3e4,True,0.6749183226382315,0.6999119059295844,198,230
6k1/3r4/1pbq2Pp/p2n1Q2/P1B5/2P3P1/1P4P1/3R2K1 w - - 0 1,Re1,d1e1,0.44329444828138365,0.7247978839371,-61,263,c4d5,False,0.5349712341157942,0.41700770288330274,38,-91,d1e1,True,0.44329444828138365,0.7247978839371,-61,263
2r2rk1/1b2bppp/1q6/p3p3/Pp2P3/1N1P2PP/1P3PB1/1QRR2K1 b - - 0 1,Bc6,b7c6,0.5632714931288355,0.5865684965842631,69,95,b7c6,True,0.5632714931288355,0.5865684965842631,69,95,b7c6,True,0.5632714931288355,0.5865684965842631,69,95
1q4k1/3n1pp1/2br3p/1p2p3/1P2P3/3BQP1P/4N1PK/R7 w - - 0 1,Ra5,a1a5,0.5318403468271359,0.5468090461073719,34,51,e2g3,False,0.5372960264159438,0.5239152574834706,40,26,a1a5,True,0.5318403468271359,0.5468090461073719,34,51
5rk1/ppp2qp1/4p3/3p4/3P4/PP4Pp/1P2QPnP/3N1R1K b - - 0 1,e5,e6e5,0.5316410744047713,0.6929058344072113,34,221,c7c5,False,0.5655353081472918,0.5910258971916128,71,100,e6e5,True,0.5316410744047713,0.6929058344072113,34,221
4rrk1/3bq2p/3n4/1pBPbp2/1Pp5/2N4P/2BQ2P1/4RRK1 w - - 0 1,Rxe5,e1e5,0.632418274113894,0.814602207687726,147,402,e1e5,True,0.632418274113894,0.814602207687726,147,402,e1e5,True,0.632418274113894,0.814602207687726,147,402
2r3rk/5p1p/p3pPp1/1b2P1QP/1p4P1/1P2p3/P1P2qB1/1KR3R1 w - - 0 1,Be4,g2e4,0.6860891624433476,0.711382833072352,212,245,g2e4,True,0.6860891624433476,0.711382833072352,212,245,g2e4,True,0.6860891624433476,0.711382833072352,212,245
2r1k2r/1b2qpp1/p2p4/1p2pP2/3NP1pP/8/PPPQ2P1/1K1RR3 w k - 0 1,f6,f5f6,0.6183588525168149,0.6286751633890878,131,143,f5f6,True,0.6183588525168149,0.6286751633890878,131,143,f5f6,True,0.6183588525168149,0.6286751633890878,131,143
1r1qr1k1/1p3ppp/p1np2b1/2pN4/2P2P2/1P1PPB1P/PQ5K/R5R1 w - - 0 1,Be4,f3e4,0.6710523357168507,0.7518131775349546,193,301,f4f5,False,0.7260690637146746,0.8002958035833291,264,377,f4f5,False,0.7260690637146746,0.8002958035833291,264,377
3rr1k1/pb4pp/1p2p3/4qp1Q/2P5/1P5P/P1B2PP1/3R1R1K w - - 0 1,Rd7,d1d7,0.6142416975631377,0.6148212729952696,126,127,d1d7,True,0.6142416975631377,0.6148212729952696,126,127,d1d7,True,0.6142416975631377,0.6148212729952696,126,127
r5k1/4nppp/2qp1b2/1p2p3/4P3/2PQBN2/1P3PPP/3R2K1 w - - 0 1,Ne1,f3e1,0.565783268760023,0.6174338599757672,71,130,f3e1,True,0.565783268760023,0.6174338599757672,71,130,f3e1,True,0.565783268760023,0.6174338599757672,71,130
