FEN,Moves,Moves_UCI,%win_LST_best_move,%win_Stockfish_best_move,CP_LST_best_move,CP_Stockfish_best_move,move_LST,correct_LST,%win_LST_move_LST,%win_Stockfish_move_LST,CP_LST_move_LST,CP_Stockfish_move_LST,move_Stockfish,correct_Stockfish,%win_LST_move_Stockfish,%win_Stockfish_move_Stockfish,CP_LST_move_Stockfish,CP_Stockfish_move_Stockfish
r2br1k1/1pq2pp1/p4n1p/2n1pP2/7B/2N2BQ1/PPP3PP/2KRR3 w - - 0 1,Rxd8,d1d8,0.7393896752424389,0.6582286101488871,283,178,d1d8,True,0.7393896752424389,0.6582286101488871,283,178,d1d8,True,0.7393896752424389,0.6582286101488871,283,178
1k1r1b1r/ppq2pp1/4pn1p/2p4P/Q2P4/5N2/PPPB1PP1/1K1R3R b - - 0 1,c4,c5c4,0.4287735753708575,0.5027615319200139,-77,3,c5d4,False,0.48107129387517494,0.4623301956955016,-20,-41,b8a8,False,0.4249002643135277,0.5036820134406647,-82,4
2b2rk1/2q2ppp/p2bp3/1r1n4/Np1B1Pn1/1N4P1/PPPQ2BP/1K1R3R w - - 0 1,c4,c2c4,0.5134350295914316,0.6689139863954203,14,191,d2e2,False,0.5646014884252957,0.5731136939018822,70,80,c2c4,True,0.5134350295914316,0.6689139863954203,14,191
1rbq1rk1/1p4b1/p2p2pp/2pP1n2/2P1RB1P/5NP1/PP4B1/4QRK1 w - c6 0 1,g4,g3g4,0.6113354828190652,0.7483620769618609,123,296,b2b4,False,0.6265469270281181,0.6897629617356684,140,217,g3g4,True,0.6113354828190652,0.7483620769618609,123,296
1r3k2/q4pb1/p1rpb2p/2pN2p1/1PB5/P2QP1P1/5PP1/2RR2K1 w - - 0 1,a4,a3a4,0.45877343133891474,0.6549075932826014,-44,174,g1h2,False,0.6016792293989387,0.5847815132358991,112,93,a3a4,True,0.45877343133891474,0.6549075932826014,-44,174
r1bqr3/pp3pk1/3p1np1/2pPn3/4P1P1/2N2P1p/PP1QB2P/R3KN1R b KQ - 0 1,b5,b7b5,0.47050983913466227,0.4724124461074959,-32,-30,b7b5,True,0.47050983913466227,0.4724124461074959,-32,-30,b7b5,True,0.47050983913466227,0.4724124461074959,-32,-30
2rr1b2/1pp2k1p/p3nppn/4p3/1PP1P3/2B2NPP/P4PB1/R2R2K1 b - - 0 1,c5,c7c5,0.4956523633807263,0.5073636275599663,-4,8,b7b6,False,0.5010541133108133,0.5165632973121441,1,18,b7b6,False,0.5010541133108133,0.5165632973121441,1,18
r4rk1/1pqn1pbp/1npp2p1/p2Pp3/P3PP2/2N1BB2/1PP1Q1PP/R2R3K w - - 0 1,f5,f4f5,0.6229959669675946,0.5990111810176295,136,109,f4f5,True,0.6229959669675946,0.5990111810176295,136,109,f4f5,True,0.6229959669675946,0.5990111810176295,136,109
8/3r1pk1/r1q1pbp1/2p4p/2N5/P3P2P/2Q2PP1/1RR3K1 w - - 0 1,a4,a3a4,0.433492343431891,0.5349228039541688,-72,38,b1b8,False,0.506306707765656,0.5,6,0,a3a4,True,0.433492343431891,0.5349228039541688,-72,38
3q1rk1/3R2pp/1r2pp2/2b5/Q3PP2/5N2/5P1P/4R1K1 b - - 0 1,Qb8,d8b8,0.5291275008299785,0.5147240615881282,31,16,d8e8,False,0.5508889123155516,0.5082839219143761,55,9,d8b8,True,0.5291275008299785,0.5147240615881282,31,16
rn1rn1k1/pb2bp2/3pp2p/2p3p1/2P1P3/1PN1BNP1/1P1R1PBP/3R2K1 b - - 0 1,Nc6,b8c6,0.5063511327771131,0.49907948104001076,6,-1,b8c6,True,0.5063511327771131,0.49907948104001076,6,-1,b8c6,True,0.5063511327771131,0.49907948104001076,6,-1
r3r1k1/1p1b1ppp/pq1p4/2pPnP1n/P6B/2N4P/1PB2QP1/R4RK1 w - - 0 1,Ne4,c3e4,0.6238892100234633,0.7240628269004115,137,262,c3e4,True,0.6238892100234633,0.7240628269004115,137,262,c3e4,True,0.6238892100234633,0.7240628269004115,137,262
6k1/3r4/1pbq2Pp/p2n1Q2/P1B5/2P3P1/1P4P1/3R2K1 w - - 0 1,Re1,d1e1,0.4840057226549179,0.8089768011390678,-17,392,g1h2,False,0.6051675556607787,0.42508560971233006,115,-82,d1e1,True,0.4840057226549179,0.8089768011390678,-17,392
2r2rk1/1b2bppp/1q6/p3p3/Pp2P3/1N1P2PP/1P3PB1/1QRR2K1 b - - 0 1,Bc6,b7c6,0.5534412355310923,0.5376698043044984,58,41,b7c6,True,0.5534412355310923,0.5376698043044984,58,41,h7h5,False,0.5289360376061375,0.5568256609665037,31,62
1q4k1/3n1pp1/2br3p/1p2p3/1P2P3/3BQP1P/4N1PK/R7 w - - 0 1,Ra5,a1a5,0.5187889692633812,0.5477213400816676,20,52,e2g3,False,0.5323758563532481,0.519321294202434,35,21,a1a5,True,0.5187889692633812,0.5477213400816676,20,52
5rk1/ppp2qp1/4p3/3p4/3P4/PP4Pp/1P2QPnP/3N1R1K b - - 0 1,e5,e6e5,0.5234157711698009,0.7320812691889782,25,273,f7f3,False,0.5844894721954521,0.5,92,0,e6e5,True,0.5234157711698009,0.7320812691889782,25,273
4rrk1/3bq2p/3n4/1pBPbp2/1Pp5/2N4P/2BQ2P1/4RRK1 w - - 0 1,Rxe5,e1e5,0.6774831094390292,0.8291496060284106,201,429,e1e5,True,0.6774831094390292,0.8291496060284106,201,429,e1e5,True,0.6774831094390292,0.8291496060284106,201,429
2r3rk/5p1p/p3pPp1/1b2P1QP/1p4P1/1P2p3/P1P2qB1/1KR3R1 w - - 0 1,Be4,g2e4,0.45156889207738793,0.8072639602536954,-52,389,g2e4,True,0.45156889207738793,0.8072639602536954,-52,389,g2e4,True,0.45156889207738793,0.8072639602536954,-52,389
2r1k2r/1b2qpp1/p2p4/1p2pP2/3NP1pP/8/PPPQ2P1/1K1RR3 w k - 0 1,f6,f5f6,0.7107607372383935,0.6380799643424951,244,154,f5f6,True,0.7107607372383935,0.6380799643424951,244,154,f5f6,True,0.7107607372383935,0.6380799643424951,244,154
1r1qr1k1/1p3ppp/p1np2b1/2pN4/2P2P2/1P1PPB1P/PQ5K/R5R1 w - - 0 1,Be4,f3e4,0.634831531050547,0.765297821079766,150,321,f4f5,False,0.7227519102664256,0.7851765653568404,260,352,f4f5,False,0.7227519102664256,0.7851765653568404,260,352
3rr1k1/pb4pp/1p2p3/4qp1Q/2P5/1P5P/P1B2PP1/3R1R1K w - - 0 1,Rd7,d1d7,0.48897880417092937,0.6209067564512851,-11,134,h1g1,False,0.5064343639694047,0.497238468079986,6,-3,d1d7,True,0.48897880417092937,0.6209067564512851,-11,134
r5k1/4nppp/2qp1b2/1p2p3/4P3/2PQBN2/1P3PPP/3R2K1 w - - 0 1,Ne1,f3e1,0.5619757419529791,0.6060654870564154,67,117,f3e1,True,0.5619757419529791,0.6060654870564154,67,117,f3e1,True,0.5619757419529791,0.6060654870564154,67,117
