FEN,Moves,Moves_UCI,%win_LST_best_move,%win_Stockfish_best_move,CP_LST_best_move,CP_Stockfish_best_move,move_LST,correct_LST,%win_LST_move_LST,%win_Stockfish_move_LST,CP_LST_move_LST,CP_Stockfish_move_LST,move_Stockfish,correct_Stockfish,%win_LST_move_Stockfish,%win_Stockfish_move_Stockfish,CP_LST_move_Stockfish,CP_Stockfish_move_Stockfish
r3k2r/pbp2ppp/1pn1pn2/7q/1b1P4/2NQ1NP1/PP1BPPBP/R3K2R b KQkq - 0 1,0-0-0,e8c8,0.5390016518023252,0.5865684965842631,42,95,e8c8,True,0.5390016518023252,0.5865684965842631,42,95,e8c8,True,0.5390016518023252,0.5865684965842631,42,95
r2br1k1/1pq2pp1/p4n1p/2n1pP2/7B/2N2BQ1/PPP3PP/2KRR3 w - - 0 1,Rxd8,d1d8,0.7393903683921703,0.5936932221056321,283,103,d1d8,True,0.7393903683921703,0.5936932221056321,283,103,d1d8,True,0.7393903683921703,0.5936932221056321,283,103
1k1r1b1r/ppq2pp1/4pn1p/2p4P/Q2P4/5N2/PPPB1PP1/1K1R3R b - - 0 1,c4,c5c4,0.42877396962389835,0.5239152574834706,-77,26,c5d4,False,0.481071319007139,0.45319095389262815,-20,-51,c5c4,True,0.42877396962389835,0.5239152574834706,-77,26
2b2rk1/2q2ppp/p2bp3/1r1n4/Np1B1Pn1/1N4P1/PPPQ2BP/1K1R3R w - - 0 1,c4,c2c4,0.5134349633707054,0.6440107489122191,14,161,d2e2,False,0.5646015904293993,0.5740142874632654,70,81,c2c4,True,0.5134349633707054,0.6440107489122191,14,161
1rbq1rk1/1p4b1/p2p2pp/2pP1n2/2P1RB1P/5NP1/PP4B1/4QRK1 w - c6 0 1,g4,g3g4,0.6113355343752664,0.700684702726408,123,231,b2b4,False,0.6265469249135941,0.674597170920925,140,198,g3g4,True,0.6113355343752664,0.700684702726408,123,231
1r3k2/q4pb1/p1rpb2p/2pN2p1/1PB5/P2QP1P1/5PP1/2RR2K1 w - - 0 1,a4,a3a4,0.458773279430837,0.6515713880482262,-44,170,g1h2,False,0.6016793151431912,0.5767131009559461,112,84,a3a4,True,0.458773279430837,0.6515713880482262,-44,170
r1bqr3/pp3pk1/3p1np1/2pPn3/4P1P1/2N2P1p/PP1QB2P/R3KN1R b KQ - 0 1,b5,b7b5,0.47050982364445365,0.4944771046316658,-32,-6,b7b5,True,0.47050982364445365,0.4944771046316658,-32,-6,b7b5,True,0.47050982364445365,0.4944771046316658,-32,-6
2rr1b2/1pp2k1p/p3nppn/4p3/1PP1P3/2B2NPP/P4PB1/R2R2K1 b - - 0 1,c5,c7c5,0.495652370945793,0.5184020844121936,-4,20,b7b6,False,0.5010542352883092,0.5101243359708437,1,11,c7c5,True,0.495652370945793,0.5184020844121936,-4,20
r4rk1/1pqn1pbp/1npp2p1/p2Pp3/P3PP2/2N1BB2/1PP1Q1PP/R2R3K w - - 0 1,f5,f4f5,0.6229958348635756,0.6278152022123592,136,142,f4f5,True,0.6229958348635756,0.6278152022123592,136,142,f4f5,True,0.6229958348635756,0.6278152022123592,136,142
8/3r1pk1/r1q1pbp1/2p4p/2N5/P3P2P/2Q2PP1/1RR3K1 w - - 0 1,a4,a3a4,0.4334923147026228,0.5404145195219514,-72,44,b1b8,False,0.5063066284041595,0.4981589683200522,6,-2,a3a4,True,0.4334923147026228,0.5404145195219514,-72,44
3q1rk1/3R2pp/1r2pp2/2b5/Q3PP2/5N2/5P1P/4R1K1 b - - 0 1,Qb8,d8b8,0.5291275239000657,0.5486333135073832,31,53,d8e8,False,0.5508889081944568,0.5413288883579234,55,45,d8b8,True,0.5291275239000657,0.5486333135073832,31,53
rn1rn1k1/pb2bp2/3pp2p/2p3p1/2P1P3/1PN1BNP1/1P1R1PBP/3R2K1 b - - 0 1,Nc6,b8c6,0.5063510784997933,0.497238468079986,6,-3,b8c6,True,0.5063510784997933,0.497238468079986,6,-3,b8c6,True,0.5063510784997933,0.497238468079986,6,-3
r3r1k1/1p1b1ppp/pq1p4/2pPnP1n/P6B/2N4P/1PB2QP1/R4RK1 w - - 0 1,Ne4,c3e4,0.6238891034751393,0.664824067524339,137,186,c3e4,True,0.6238891034751393,0.664824067524339,137,186,b2b3,False,0.5382085775938403,0.6737883770370706,41,197
6k1/3r4/1pbq2Pp/p2n1Q2/P1B5/2P3P1/1P4P1/3R2K1 w - - 0 1,Re1,d1e1,0.48400584713181516,0.6944706044506174,-17,223,g1h2,False,0.605167412059087,0.4205926555346196,115,-87,d1e1,True,0.48400584713181516,0.6944706044506174,-17,223
2r2rk1/1b2bppp/1q6/p3p3/Pp2P3/1N1P2PP/1P3PB1/1QRR2K1 b - - 0 1,Bc6,b7c6,0.5534414329986488,0.5704090259445697,58,77,b7c6,True,0.5534414329986488,0.5704090259445697,58,77,h7h5,False,0.5289360851269238,0.5722126153120402,31,79
1q4k1/3n1pp1/2br3p/1p2p3/1P2P3/3BQP1P/4N1PK/R7 w - - 0 1,Ra5,a1a5,0.5187889917433011,0.5440703011199586,20,48,e2g3,False,0.5323758967304822,0.5248335896523929,35,27,a1a5,True,0.5187889917433011,0.5440703011199586,20,48
5rk1/ppp2qp1/4p3/3p4/3P4/PP4Pp/1P2QPnP/3N1R1K b - - 0 1,e5,e6e5,0.5234158141177938,0.6944706044506174,25,223,f7f3,False,0.5844894063503219,0.5,92,0,e6e5,True,0.5234158141177938,0.6944706044506174,25,223
4rrk1/3bq2p/3n4/1pBPbp2/1Pp5/2N4P/2BQ2P1/4RRK1 w - - 0 1,Rxe5,e1e5,0.6774831635762925,0.674597170920925,201,198,e1e5,True,0.6774831635762925,0.674597170920925,201,198,e1e5,True,0.6774831635762925,0.674597170920925,201,198
2r3rk/5p1p/p3pPp1/1b2P1QP/1p4P1/1P2p3/P1P2qB1/1KR3R1 w - - 0 1,Be4,g2e4,0.45156910670305983,0.7349601640218837,-52,277,g2e4,True,0.45156910670305983,0.7349601640218837,-52,277,g2e4,True,0.45156910670305983,0.7349601640218837,-52,277
2r1k2r/1b2qpp1/p2p4/1p2pP2/3NP1pP/8/PPPQ2P1/1K1RR3 w k - 0 1,f6,f5f6,0.7107604987210332,0.6573997938422768,244,177,f5f6,True,0.7107604987210332,0.6573997938422768,244,177,f5f6,True,0.7107604987210332,0.6573997938422768,244,177
1r1qr1k1/1p3ppp/p1np2b1/2pN4/2P2P2/1P1PPB1P/PQ5K/R5R1 w - - 0 1,Be4,f3e4,0.6348315279754333,0.7469727509866535,150,294,f4f5,False,0.7227520765119343,0.7979314733413094,260,373,f4f5,False,0.7227520765119343,0.7979314733413094,260,373
3rr1k1/pb4pp/1p2p3/4qp1Q/2P5/1P5P/P1B2PP1/3R1R1K w - - 0 1,Rd7,d1d7,0.4889788507564794,0.6303926375862742,-11,145,h1g1,False,0.5064343356299124,0.5349228039541688,6,38,d1d7,True,0.4889788507564794,0.6303926375862742,-11,145
r5k1/4nppp/2qp1b2/1p2p3/4P3/2PQBN2/1P3PPP/3R2K1 w - - 0 1,Ne1,f3e1,0.5619756871994218,0.6104522820914586,67,122,f3e1,True,0.5619756871994218,0.6104522820914586,67,122,f3e1,True,0.5619756871994218,0.6104522820914586,67,122
